domain,sld,tld,is_com,length,has_hyphen,has_digit,token_count,cluster_keyword,exact_match,age_years,true_distance,embedding_distance
easyfinanceai.com,easyfinanceai,.com,1,13,0,0,1,finance,0,4.453208006256657,0.0572325620531425,0.3587949275970459
directfinanceteam.io,directfinanceteam,.io,0,17,0,0,1,finance,0,1.5947600956365475,0.2691323175270707,0.42159607013066613
primefinancecentral.com,primefinancecentral,.com,1,19,0,0,1,finance,0,5.0926537397247325,0.1801700778402998,0.44953246911366784
truefinanceassist.com,truefinanceassist,.com,1,17,0,0,1,finance,0,2.8742873380532217,0.0765895723557662,0.5248365799585979
myfinancelive.com,myfinancelive,.com,1,13,0,0,1,finance,0,2.6514522677957184,0.0268064334344948,0.3581871589024862
expertfinancebot.ai,expertfinancebot,.ai,0,16,0,0,1,finance,0,5.086428838686422,0.208033737638964,0.39871543645858765
modernfinancelive.com,modernfinancelive,.com,1,17,0,0,1,finance,0,4.33429075084372,0.331662714034414,0.44245382150014245
financenyc.com,financenyc,.com,1,10,0,0,1,finance,0,2.673585085763861,0.3509528271329671,0.5094832181930542
topfinanceapp.com,topfinanceapp,.com,1,13,0,0,1,finance,0,6.656527032958177,0.1381285184137388,0.3490350643793742
expertfinancesite.org,expertfinancesite,.org,0,17,0,0,1,finance,0,1.7356153228087725,0.3844993187102352,0.4892067114512126
quickfinance.com,quickfinance,.com,1,12,0,0,1,finance,0,4.804540287973946,0.2260197801643742,0.3209875027338664
financehelp.com,financehelp,.com,1,11,0,0,1,finance,0,4.739164028137886,0.3037706024711586,0.4983556270599365
financeguide.com,financeguide,.com,1,12,0,0,1,finance,0,2.757355687990101,0.2937621840199137,0.5388663212458293
bestfinance101.com,bestfinance101,.com,1,14,0,1,1,finance,0,4.037718534779874,0.5699445374382277,0.5786502361297607
truefinanceconnect.net,truefinanceconnect,.net,0,18,0,0,1,finance,0,1.5672646742255532,0.4156357759895505,0.44635911782582605
financegroup360.com,financegroup360,.com,1,15,0,1,1,finance,0,5.780072417148008,0.5723356707159918,0.48010557889938354
financeinstant.com,financeinstant,.com,1,14,0,0,1,finance,0,2.971475759521934,0.282616998037141,0.2642708023389181
modernfinance.com,modernfinance,.com,1,13,0,0,1,finance,0,2.426296905173294,0.3109710187932153,0.40593743324279785
financeteam360.com,financeteam360,.com,1,14,0,1,1,finance,0,6.230181935494759,0.706333426948236,0.559831460316976
bestfinance.com,bestfinance,.com,1,11,0,0,1,finance,0,2.1757942834618063,0.4490526782059142,0.32018959522247314
financeworld.org,financeworld,.org,0,12,0,0,1,finance,0,1.426071159446018,0.1032171408347906,0.31709790229797363
online-finance-bot101.net,online-finance-bot101,.net,0,21,1,1,3,finance,0,1.3047644101877645,0.6364459423466721,0.4153639078140259
global-finance-now.org,global-finance-now,.org,0,18,1,0,3,finance,0,4.776012392384865,0.3020135093977783,0.46613484621047974
finance-secure.com,finance-secure,.com,1,14,1,0,2,finance,0,1.5399383582318105,0.3600416904366595,0.38696229457855225
localfinance.com,localfinance,.com,1,12,0,0,1,finance,0,9.515066685564124,0.1062712516022497,0.6457761923472087
expert-finance-guide.com,expert-finance-guide,.com,1,20,1,0,3,finance,0,0.952031035192295,0.4590835587446427,0.5247503519058228
expertfinancemarket.ai,expertfinancemarket,.ai,0,19,0,0,1,finance,0,9.187775228869604,0.7224743103307342,0.4189428687095642
financeconnect.com,financeconnect,.com,1,14,0,0,1,finance,0,3.7682491619905423,0.2906224039178671,0.3457742929458618
lafinance.com,lafinance,.com,1,9,0,0,1,finance,0,3.132940852362184,0.122489092453592,0.3551133473714193
bostonfinance.net,bostonfinance,.net,0,13,0,0,1,finance,0,2.3941985684591613,0.2499265145809454,0.46279966831207275
smartfinanceapp.com,smartfinanceapp,.com,1,15,0,0,1,finance,0,4.218508664756003,0.5646066142638217,0.4140890638033549
financetop.org,financetop,.org,0,10,0,0,1,finance,0,3.245986072913314,0.4575056159549923,0.354300340016683
instantfinancegroup.com,instantfinancegroup,.com,1,19,0,0,1,finance,0,6.436475638488083,0.5746615314062657,0.46267032623291016
financechicago24.com,financechicago24,.com,1,16,0,1,1,finance,0,3.555645383299013,0.4426976182712068,0.5255059401194255
austinfinance.com,austinfinance,.com,1,13,0,0,1,finance,0,3.63344435628972,0.2198592655141799,0.6399727861086528
modern-finance360.org,modern-finance360,.org,0,17,1,1,2,finance,0,2.669343795343712,0.5818007688129254,0.4788597424825033
financetrue.com,financetrue,.com,1,11,0,0,1,finance,0,3.2085933287901627,0.6095112621660945,0.36943157513936364
simplefinanceexperts101.com,simplefinanceexperts101,.com,1,23,0,1,1,finance,0,3.993552003535569,0.4926873454992958,0.6166628996531169
financemy.net,financemy,.net,0,9,0,0,1,finance,0,1.1899353339233592,0.2351120184095599,0.40219634771347046
financeportal.com,financeportal,.com,1,13,0,0,1,finance,0,1.4785897276036994,0.2104789479441045,0.32245437304178876
financeworld360.com,financeworld360,.com,1,15,0,1,1,finance,0,5.185978059621464,0.4653673052398547,0.35051465034484863
financeapp.org,financeapp,.org,0,10,0,0,1,finance,0,3.678552244217893,0.3193941056662145,0.43926507234573364
topfinance.com,topfinance,.com,1,10,0,0,1,finance,0,2.9731143264527904,0.1692636658963292,0.2328695853551229
financeai.com,financeai,.com,1,9,0,0,1,finance,0,3.357042438929624,0.4076810815431527,0.35691291093826294
bostonfinance101.com,bostonfinance101,.com,1,16,0,1,1,finance,0,4.090016577467371,0.2478365683167635,0.5660862723986309
myfinanceassist.com,myfinanceassist,.com,1,15,0,0,1,finance,0,2.4016216383149214,0.3323921608751215,0.5472040176391602
finance-world.com,finance-world,.com,1,13,1,0,2,finance,0,2.081350922284307,0.4616508666266541,0.27815659840901696
financemodern.com,financemodern,.com,1,13,0,0,1,finance,0,3.7341012224164767,0.3160362948131323,0.45511891444524133
prime-finance-experts1.net,prime-finance-experts1,.net,0,22,1,1,3,finance,0,1.8459172961613808,0.6410147662930219,0.4414274295171102
financemodern2.com,financemodern2,.com,1,14,0,1,1,finance,0,4.241647068770649,0.3884970618198183,0.4096710681915283
my-finance-market.com,my-finance-market,.com,1,17,1,0,3,finance,0,1.1953629193260316,0.4730144987988596,0.29561857382456463
simple-finance-site.com,simple-finance-site,.com,1,19,1,0,3,finance,0,6.156407333949612,0.4108016553920939,0.4639981190363566
globalfinancepro.io,globalfinancepro,.io,0,16,0,0,1,finance,0,4.408605778389864,0.2229730020026572,0.43092111746470135
financefree.com,financefree,.com,1,11,0,0,1,finance,0,3.871406356298217,0.3314468793015587,0.3500280777613322
smartfinance.com,smartfinance,.com,1,12,0,0,1,finance,0,5.987144518489263,0.1155973894903515,0.38621743520100915
financesf.co,financesf,.co,0,9,0,0,1,finance,0,9.018559915049549,0.4328084182644535,0.3093177080154419
quickfinanceai.net,quickfinanceai,.net,0,14,0,0,1,finance,0,6.102033272566188,0.2145919390070258,0.39303869009017944
finance-prime.com,finance-prime,.com,1,13,1,0,2,finance,0,1.1001818245620518,0.3053195569954355,0.316957434018453
financesmart2.co,financesmart2,.co,0,13,0,1,1,finance,0,1.540726132578168,0.502707394690298,0.5530240138371786
trustedfinance.com,trustedfinance,.com,1,14,0,0,1,finance,0,2.2821291692888432,0.2687920085896741,0.42067488034566247
nycfinance.com,nycfinance,.com,1,10,0,0,1,finance,0,3.372501082662809,0.2542083612122097,0.434203843275706
fastfinanceservice.net,fastfinanceservice,.net,0,18,0,0,1,finance,0,4.529426867982149,0.8606111438551329,0.38528303305308026
directfinanceassist.com,directfinanceassist,.com,1,19,0,0,1,finance,0,2.1480355184645337,0.4660857390340998,0.5270240704218547
simplefinanceguide24.com,simplefinanceguide24,.com,1,20,0,1,1,finance,0,3.7138165171692448,0.2063668646083586,0.5067940553029379
finance-la24.com,finance-la24,.com,1,12,1,1,2,finance,0,2.110173645585885,0.6159026838875842,0.40314892927805585
financesolutions101.com,financesolutions101,.com,1,19,0,1,1,finance,0,2.300414486463501,0.6276512197963967,0.5978857477506002
financequick.com,financequick,.com,1,12,0,0,1,finance,0,1.427612319180729,0.3006211009289885,0.3389521439870199
modernfinancesite.com,modernfinancesite,.com,1,17,0,0,1,finance,0,1.908008546537589,0.2041420906915369,0.4849862058957418
financeinstant1.com,financeinstant1,.com,1,15,0,1,1,finance,0,1.4754886700173957,0.4623124921568036,0.3085058927536011
simplefinancehub360.com,simplefinancehub360,.com,1,19,0,1,1,finance,0,1.8486877225233544,0.4453746610574238,0.39481778939565026
finance-plus.com,finance-plus,.com,1,12,1,0,2,finance,0,6.2475230797928685,0.5078802475752643,0.3077248732248942
expert-finance-network.com,expert-finance-network,.com,1,22,1,0,3,finance,0,1.878287893012333,0.34237822577166,0.4297341903050741
expertfinanceai.com,expertfinanceai,.com,1,15,0,0,1,finance,0,16.10982346297258,0.1715695207056736,0.46764979759852093
financeelite.org,financeelite,.org,0,12,0,0,1,finance,0,4.463756787592393,0.2436896952754155,0.39675384759902954
trustedfinanceteam.com,trustedfinanceteam,.com,1,18,0,0,1,finance,0,3.709516980532854,0.1828810268927753,0.4489968220392863
financebot.com,financebot,.com,1,10,0,0,1,finance,0,1.983742737569591,0.2066815425662096,0.3844684362411499
finance-today.com,finance-today,.com,1,13,1,0,2,finance,0,5.054029913094171,0.4131068802619652,0.2883003155390422
financesite101.org,financesite101,.org,0,14,0,1,1,finance,0,2.350474691774563,0.3483228872029177,0.5631864070892334
instantfinancesolutions.com,instantfinancesolutions,.com,1,23,0,0,1,finance,0,3.572286577956344,0.4035459532167616,0.4996854066848755
localfinance2.com,localfinance2,.com,1,13,0,1,1,finance,0,15.425943316487656,0.5292098876364788,0.7170377175013225
seattlefinance360.com,seattlefinance360,.com,1,17,0,1,1,finance,0,3.1341689780244364,0.4717126217408819,0.6864844759305319
expertfinanceconnect.com,expertfinanceconnect,.com,1,20,0,0,1,finance,0,6.616483237386044,0.2824410059299028,0.4142709573109945
finance-boston.com,finance-boston,.com,1,14,1,0,2,finance,0,2.177318654856088,0.0993585898974669,0.4787196715672811
financesite360.com,financesite360,.com,1,14,0,1,1,finance,0,3.2511439066845043,0.4079604914907902,0.4613649845123291
finance-simple.com,finance-simple,.com,1,14,1,0,2,finance,0,9.60688838607761,0.2090055232459995,0.42009711265563965
financeplus.org,financeplus,.org,0,11,0,0,1,finance,0,2.2791891991834654,0.1404379908989975,0.2783735593159994
finance-experts.com,finance-experts,.com,1,15,1,0,2,finance,0,9.84997714422599,0.3459150101685126,0.39594968159993493
financemiami.com,financemiami,.com,1,12,0,0,1,finance,0,5.0766477969059896,0.4335046930243332,0.6409460306167603
smartfinanceteam.com,smartfinanceteam,.com,1,16,0,0,1,finance,0,2.3691232132044955,0.2111771744565533,0.44410904248555505
financenyc2.com,financenyc2,.com,1,11,0,1,1,finance,0,4.852260328193068,0.4705322627036802,0.5253140131632488
smartfinanceai.com,smartfinanceai,.com,1,14,0,0,1,finance,0,5.950841688327167,0.2496310991358806,0.42935838301976526
smartfinancebot.com,smartfinancebot,.com,1,15,0,0,1,finance,0,4.821504312168387,0.3850145299764265,0.407864252726237
financela.com,financela,.com,1,9,0,0,1,finance,0,1.2941643121825015,0.4356606449460015,0.3974316517512004
financemarket.com,financemarket,.com,1,13,0,0,1,finance,0,2.1462404734087506,0.0255667078247253,0.28875917196273804
financeaustin.org,financeaustin,.org,0,13,0,0,1,finance,0,2.861908811077466,0.4603974002565708,0.7497087121009827
topfinancezone360.com,topfinancezone360,.com,1,17,0,1,1,finance,0,3.1751025865274185,0.7626490605241361,0.4541196425755819
financefast.com,financefast,.com,1,11,0,0,1,finance,0,4.818213703938483,0.5736078535503503,0.530397395292918
financeprime101.org,financeprime101,.org,0,15,0,1,1,finance,0,3.693670209906297,0.3842370999909549,0.5031525095303854
finance-easy.co,finance-easy,.co,0,12,1,0,2,finance,0,1.4900257247987578,0.4693627440466796,0.34145851929982507
finance-today101.com,finance-today101,.com,1,16,1,1,2,finance,0,4.170845239537739,0.8822349801939854,0.34675369660059613
bestfinanceapp.com,bestfinanceapp,.com,1,14,0,0,1,finance,0,4.789142837933353,0.2494375402486801,0.4530260960261027
crypto.com,crypto,.com,1,6,0,0,1,crypto,1,4.645385070169421,0.0,-1.986821492513021e-07
easycryptocentral.com,easycryptocentral,.com,1,17,0,0,1,crypto,0,6.350086503008086,0.3679845202086919,0.35513490438461304
crypto-pro.com,crypto-pro,.com,1,10,1,0,2,crypto,0,5.475881639199165,0.2055484002002414,0.41793425877889
cryptoseattle.com,cryptoseattle,.com,1,13,0,0,1,crypto,0,4.373257031093196,0.4979568999317247,0.5044106642405193
cryptosf.co,cryptosf,.co,0,8,0,0,1,crypto,0,3.183243269513313,0.4528956657977498,0.4236369331677755
cryptogroup.net,cryptogroup,.net,0,11,0,0,1,crypto,0,1.225591322643264,0.1662099059680089,0.41884581247965497
moderncryptocentral.com,moderncryptocentral,.com,1,19,0,0,1,crypto,0,4.296371939176706,0.5453373064088722,0.44752915700276696
cryptolocal360.org,cryptolocal360,.org,0,14,0,1,1,crypto,0,3.760728212917922,0.1032550107789386,0.5503580967585247
freecrypto.com,freecrypto,.com,1,10,0,0,1,crypto,0,3.907693500298004,0.1832400836510795,0.5961779753367107
smartcryptoai.com,smartcryptoai,.com,1,13,0,0,1,crypto,0,1.5433430179004282,0.2558509141341683,0.4283129175504049
cryptoquick.com,cryptoquick,.com,1,11,0,0,1,crypto,0,1.7356223907954444,0.2230145888334915,0.25054017702738446
cryptomiami24.com,cryptomiami24,.com,1,13,0,1,1,crypto,0,6.245690537971789,0.2914923798828867,0.4813406864802043
crypto-sf.com,crypto-sf,.com,1,9,1,0,2,crypto,0,3.242247971818581,0.2014617155837935,0.5151108900705974
truecryptohub1.com,truecryptohub1,.com,1,14,0,1,1,crypto,0,4.997313252067515,0.2975648699249862,0.4824509223302206
bestcryptozone2.com,bestcryptozone2,.com,1,15,0,1,1,crypto,0,3.377011091014368,0.5153019733626562,0.4325737555821737
freecryptozone.com,freecryptozone,.com,1,14,0,0,1,crypto,0,3.3799255536243904,0.2309677019116075,0.5889878670374553
cryptopro360.com,cryptopro360,.com,1,12,0,1,1,crypto,0,5.829727647553006,0.640315982719064,0.48518896102905273
cryptoinstant.net,cryptoinstant,.net,0,13,0,0,1,crypto,0,2.436038521313182,0.3206429551161804,0.3786865870157878
cryptoseattle24.net,cryptoseattle24,.net,0,15,0,1,1,crypto,0,3.5172254914983965,0.4263216774559648,0.44381817181905114
securecryptoassist.net,securecryptoassist,.net,0,18,0,0,1,crypto,0,2.5159106532404247,0.9234081987073822,0.5089329679807028
bestcrypto.com,bestcrypto,.com,1,10,0,0,1,crypto,0,2.558195848959209,0.3932168520174176,0.3547835350036621
cryptoapp.com,cryptoapp,.com,1,9,0,0,1,crypto,0,2.7579750306916035,0.3174884640549005,0.33769090970357263
topcrypto.com,topcrypto,.com,1,9,0,0,1,crypto,0,3.793466568730708,0.0,0.27640024820963544
procrypto.io,procrypto,.io,0,9,0,0,1,crypto,0,2.491165883011252,0.6373705756634725,0.3619821866353353
cryptosolutions.net,cryptosolutions,.net,0,15,0,0,1,crypto,0,7.053004352535091,0.5827558931009598,0.4106660683949789
crypto-my360.com,crypto-my360,.com,1,12,1,1,2,crypto,0,1.9410627234218767,0.1447573455280537,0.4425050814946493
cryptosimple.com,cryptosimple,.com,1,12,0,0,1,crypto,0,2.967966426761701,0.3915858951733827,0.37002891302108765
cryptoapp360.com,cryptoapp360,.com,1,12,0,1,1,crypto,0,2.550173420852909,0.139309220031543,0.40095070997873944
smartcryptoservice.com,smartcryptoservice,.com,1,18,0,0,1,crypto,0,7.910466299010234,0.5974876232260085,0.33504724502563477
directcryptopro.com,directcryptopro,.com,1,15,0,0,1,crypto,0,3.735691215700117,0.5813506696642889,0.4683146874109904
bostoncrypto101.com,bostoncrypto101,.com,1,15,0,1,1,crypto,0,6.166347736548466,0.6052783210361757,0.5858675638834636
primecryptoexperts.co,primecryptoexperts,.co,0,18,0,0,1,crypto,0,1.3616044896666957,0.3004892506991864,0.44668734073638916
easy-crypto-solutions360.com,easy-crypto-solutions360,.com,1,24,1,1,3,crypto,0,3.897090150986674,0.7473208632870836,0.4638028144836426
cryptoprime.com,cryptoprime,.com,1,11,0,0,1,crypto,0,5.66200730785953,0.0105094467863876,0.34977734088897705
truecrypto.com,truecrypto,.com,1,10,0,0,1,crypto,0,3.488146106724605,0.2077483203636965,0.5408330758412679
crypto-bot.net,crypto-bot,.net,0,10,1,0,2,crypto,0,6.292058137361874,0.3228810344773017,0.33733506997426355
cryptoseattle101.com,cryptoseattle101,.com,1,16,0,1,1,crypto,0,2.434221346765363,0.3164806184415626,0.5652323365211487
expertcrypto.com,expertcrypto,.com,1,12,0,0,1,crypto,0,7.73386288455903,0.0,0.42567084232966107
topcryptoapp.io,topcryptoapp,.io,0,12,0,0,1,crypto,0,13.18841607427504,0.4030799331243241,0.34690141677856445
moderncryptohub.com,moderncryptohub,.com,1,15,0,0,1,crypto,0,2.6705831685123576,0.073602244097132,0.5374562740325928
crypto-chicago.com,crypto-chicago,.com,1,14,1,0,2,crypto,0,2.541357754331698,0.2620452065238972,0.5643832683563232
cryptotoday24.com,cryptotoday24,.com,1,13,0,1,1,crypto,0,7.940932298161879,0.4870899868038243,0.37075161933898926
cryptoservice360.com,cryptoservice360,.com,1,16,0,1,1,crypto,0,8.565506683234421,0.4732023829631225,0.3194855650266012
global-crypto-now.com,global-crypto-now,.com,1,17,1,0,3,crypto,0,2.4260974621073426,0.302148364165735,0.440270205338796
cryptotrusted2.com,cryptotrusted2,.com,1,14,0,1,1,crypto,0,2.5802541704061763,0.1391658904659442,0.31800915797551477
moderncryptopro.org,moderncryptopro,.org,0,15,0,0,1,crypto,0,2.8036698919267646,0.5072027402397112,0.5887389183044434
onlinecryptolive.com,onlinecryptolive,.com,1,16,0,0,1,crypto,0,1.481906883686651,0.4392970866211725,0.40194729963938397
cryptotrue.com,cryptotrue,.com,1,10,0,0,1,crypto,0,1.9132604567081624,0.1050039377991384,0.3031436602274577
cryptosmart.net,cryptosmart,.net,0,11,0,0,1,crypto,0,1.8175974379202329,0.2324203742993709,0.4532854755719503
bestcryptoservice.com,bestcryptoservice,.com,1,17,0,0,1,crypto,0,2.0945138227665807,0.3290261116309895,0.33501187960306805
cryptobot24.com,cryptobot24,.com,1,11,0,1,1,crypto,0,3.2517361950700736,0.1350256312515049,0.3548093636830648
globalcryptosite.com,globalcryptosite,.com,1,16,0,0,1,crypto,0,3.8210637006403454,0.3831716498975244,0.5288969477017721
expertcryptogroup.com,expertcryptogroup,.com,1,17,0,0,1,crypto,0,8.417394139116265,0.1490159013160968,0.6556795040766399
freecrypto2.com,freecrypto2,.com,1,11,0,1,1,crypto,0,1.8239191692330297,0.1466335795517965,0.6041235725084941
securecryptoguide.com,securecryptoguide,.com,1,17,0,0,1,crypto,0,5.993007896441345,0.0927426194444312,0.6841584046681722
secure-crypto-zone.com,secure-crypto-zone,.com,1,18,1,0,3,crypto,0,2.920067386156291,0.2141592906888942,0.4912545283635458
primecryptoteam.com,primecryptoteam,.com,1,15,0,0,1,crypto,0,3.2230295594779466,0.0616285905277205,0.5067100127538046
primecryptolive24.com,primecryptolive24,.com,1,17,0,1,1,crypto,0,4.977320506342443,0.2435717206298162,0.400959054629008
miami-crypto.com,miami-crypto,.com,1,12,1,0,2,crypto,0,1.692770925361469,0.2207029043942006,0.36779930194218957
topcryptosite.com,topcryptosite,.com,1,13,0,0,1,crypto,0,4.176384197687539,0.0,0.5535370111465454
cryptoteam.com,cryptoteam,.com,1,10,0,0,1,crypto,0,3.6688245509812103,0.2607838453745701,0.4025151332219442
cryptotoday.com,cryptotoday,.com,1,11,0,0,1,crypto,0,4.461436317212392,0.4451556421131578,0.41605850060780847
lacrypto.com,lacrypto,.com,1,8,0,0,1,crypto,0,3.9491532401278135,0.5218105580341538,0.38314223289489746
cryptotrue360.com,cryptotrue360,.com,1,13,0,1,1,crypto,0,14.48596259970818,0.0967219156897698,0.3709932168324789
localcryptobot.io,localcryptobot,.io,0,14,0,0,1,crypto,0,2.264504586602381,0.4723178238502085,0.4708786805470785
crypto-miami.com,crypto-miami,.com,1,12,1,0,2,crypto,0,2.4142817406769552,0.4259710184210537,0.4034918546676636
cryptobot.com,cryptobot,.com,1,9,0,0,1,crypto,0,2.2844280442354017,0.266517450284735,0.3808568914731344
mycryptoai.com,mycryptoai,.com,1,10,0,0,1,crypto,0,2.3790796911331267,0.1155243586161665,0.390734871228536
procryptotoday.com,procryptotoday,.com,1,14,0,0,1,crypto,0,2.2649840650587274,0.3398364369400503,0.6344175338745117
cryptomiami.com,cryptomiami,.com,1,11,0,0,1,crypto,0,6.776155587655176,0.4717119680170466,0.44928163290023804
moderncryptoapp.com,moderncryptoapp,.com,1,15,0,0,1,crypto,0,7.785807685104717,0.5646945423512509,0.5894456307093303
miamicrypto.com,miamicrypto,.com,1,11,0,0,1,crypto,0,2.357383278879616,0.2255602177699593,0.434318482875824
austincrypto.com,austincrypto,.com,1,12,0,0,1,crypto,0,2.0149344344554483,0.0851940925333931,0.5119335651397705
easycryptobot.com,easycryptobot,.com,1,13,0,0,1,crypto,0,4.4054804991291086,0.2308707953029551,0.39350271224975586
elitecryptoconnect2.com,elitecryptoconnect2,.com,1,19,0,1,1,crypto,0,2.3837292507358696,0.5218435909544213,0.39535433053970337
truecryptoassist.com,truecryptoassist,.com,1,16,0,0,1,crypto,0,4.853786347877705,0.1994139595074232,0.47105441490809125
cryptoconnect.com,cryptoconnect,.com,1,13,0,0,1,crypto,0,3.7499923969894335,0.3843175969830923,0.41079044342041016
crypto-fast.net,crypto-fast,.net,0,11,1,0,2,crypto,0,1.3371674468477466,0.2470693636818266,0.3710418939590454
cryptola.net,cryptola,.net,0,8,0,0,1,crypto,0,8.402280194995164,0.6424284021711152,0.6307088335355123
quickcryptosolutions.org,quickcryptosolutions,.org,0,20,0,0,1,crypto,0,9.752528686617564,0.4094439423248042,0.35781174898147583
crypto-prime.com,crypto-prime,.com,1,12,1,0,2,crypto,0,2.298661014289259,0.1593529406871949,0.5269055565198263
crypto-quick.com,crypto-quick,.com,1,12,1,0,2,crypto,0,2.631039628368488,0.1352463678519952,0.3530454635620117
trustedcryptopro.com,trustedcryptopro,.com,1,16,0,0,1,crypto,0,3.94133395960024,0.5306882423151672,0.4565131664276123
topcryptoai2.org,topcryptoai2,.org,0,12,0,1,1,crypto,0,4.057934393174854,0.296219200760899,0.42198042074839276
smartcrypto1.com,smartcrypto1,.com,1,12,0,1,1,crypto,0,4.928952858680208,0.3819159837618914,0.321538249651591
topcryptoguide.com,topcryptoguide,.com,1,14,0,0,1,crypto,0,11.090875278382514,0.5966962474925684,0.5916893482208252
cryptohelp.com,cryptohelp,.com,1,10,0,0,1,crypto,0,2.9856923515079505,0.0069168420362853,0.5036985874176025
cryptola101.net,cryptola101,.net,0,11,0,1,1,crypto,0,2.05653320161444,0.539141080925785,0.6646391749382019
topcryptonetwork.com,topcryptonetwork,.com,1,16,0,0,1,crypto,0,1.4512256324999409,0.3902388824447393,0.40988028049468994
directcryptoconnect.com,directcryptoconnect,.com,1,19,0,0,1,crypto,0,2.1413617876849806,0.1100284228299799,0.39136946201324463
cryptofree2.ai,cryptofree2,.ai,0,11,0,1,1,crypto,0,3.25477717232985,0.5231330099195864,0.42580386002858484
fastcryptogroup.co,fastcryptogroup,.co,0,15,0,0,1,crypto,0,9.744808855172586,0.4943271217790567,0.41795621315638226
mycryptoapp.org,mycryptoapp,.org,0,11,0,0,1,crypto,0,2.433749860969661,0.1266474611402914,0.37251750628153485
crypto-fast1.net,crypto-fast1,.net,0,12,1,1,2,crypto,0,3.797233483697111,0.3842351494383117,0.4039577643076579
chicago-crypto.com,chicago-crypto,.com,1,14,1,0,2,crypto,0,3.2875620187874675,0.3084900940616683,0.4288184642791748
bostoncrypto.com,bostoncrypto,.com,1,12,0,0,1,crypto,0,6.77362208686878,0.1974148869189191,0.36527077356974286
cryptotop.ai,cryptotop,.ai,0,9,0,0,1,crypto,0,15.122133352252742,0.2438758917601462,0.34397463003794354
cryptotrusted.co,cryptotrusted,.co,0,13,0,0,1,crypto,0,2.41446742841272,0.2338884236076724,0.29179851214090985
crypto-service.io,crypto-service,.io,0,14,1,0,2,crypto,0,2.475237459099872,0.5258431206709803,0.4516302545865377
crypto-app.com,crypto-app,.com,1,10,1,0,2,crypto,0,6.212084613948735,0.0870735191311374,0.4066610336303711
primecryptosite.net,primecryptosite,.net,0,15,0,0,1,crypto,0,4.998485136236016,0.3320917734570429,0.581749677658081
quickcryptobot.com,quickcryptobot,.com,1,14,0,0,1,crypto,0,10.054541223108547,0.3073763354352313,0.354511042435964
expert-crypto-ai.com,expert-crypto-ai,.com,1,16,1,0,3,crypto,0,4.713152059168978,0.2657466655634916,0.4061891635258993
cryptoboston.com,cryptoboston,.com,1,12,0,0,1,crypto,0,2.676271904141469,0.3349417794057028,0.5929515759150188
cryptoprime360.com,cryptoprime360,.com,1,14,0,1,1,crypto,0,4.732212719061098,0.2946833724969313,0.36389797925949097
crypto-ai.com,crypto-ai,.com,1,9,1,0,2,crypto,0,6.457370220806012,0.267608828192,0.4569697380065918
truecryptolive1.org,truecryptolive1,.org,0,15,0,1,1,crypto,0,5.43190178197368,0.3662911918878143,0.523269772529602
elitecryptoai24.com,elitecryptoai24,.com,1,15,0,1,1,crypto,0,4.501291783872725,0.2193085968392865,0.44106384118398034
expertcrypto360.com,expertcrypto360,.com,1,15,0,1,1,crypto,0,6.296568571082652,0.3328563023086342,0.42985538641611737
free-crypto-plus.org,free-crypto-plus,.org,0,16,1,0,3,crypto,0,6.696448788192182,0.6129773392581558,0.4444887240727743
smartcrypto.com,smartcrypto,.com,1,11,0,0,1,crypto,0,7.608723322221034,0.3098328563064499,0.2941519021987915
cryptosite.co,cryptosite,.co,0,10,0,0,1,crypto,0,4.899954564652955,0.0324028610048589,0.42261719703674316
mycrypto.com,mycrypto,.com,1,8,0,0,1,crypto,0,3.003352461197022,0.179483961236111,0.2901148796081543
cryptohub.com,cryptohub,.com,1,9,0,0,1,crypto,0,3.625630527711135,0.2678174839089762,0.3443427880605062
instantcryptoai.org,instantcryptoai,.org,0,15,0,0,1,crypto,0,6.847648987813377,0.1757943002660046,0.5109031995137533
cryptoservice.com,cryptoservice,.com,1,13,0,0,1,crypto,0,2.0336629936769257,0.3398856034058096,0.31326572100321454
instantcrypto.com,instantcrypto,.com,1,13,0,0,1,crypto,0,4.142104472292655,0.2840483641208592,0.31398336092631024
cryptoteam2.io,cryptoteam2,.io,0,11,0,1,1,crypto,0,2.622155560695611,0.7348939571667656,0.37456164757410687
cryptola360.com,cryptola360,.com,1,11,0,1,1,crypto,0,3.377875270920504,0.1884040100846122,0.40545443693796795
fast-crypto1.net,fast-crypto1,.net,0,12,1,1,2,crypto,0,7.149705146217809,0.5141756448200638,0.4963662226994833
easycrypto.com,easycrypto,.com,1,10,0,0,1,crypto,0,3.723482703054796,0.1266201568053267,0.5114716291427612
procryptomarket.com,procryptomarket,.com,1,15,0,0,1,crypto,0,3.4139225185154403,0.5133172046433342,0.42402952909469604
directcryptoteam.com,directcryptoteam,.com,1,16,0,0,1,crypto,0,1.4682721707299915,0.3532395847627646,0.51296999057134
cryptoteam101.com,cryptoteam101,.com,1,13,0,1,1,crypto,0,5.195288408768852,0.6957046706911895,0.5182401339213054
primecrypto.com,primecrypto,.com,1,11,0,0,1,crypto,0,4.890480246998547,0.0474310576222377,0.4246272643407186
crypto-austin.net,crypto-austin,.net,0,13,1,0,2,crypto,0,12.157579883395387,0.4762023988535119,0.5566612879435222
elitecrypto.net,elitecrypto,.net,0,11,0,0,1,crypto,0,2.760282581330621,0.3235468072995547,0.3478891650835673
