domain,sld,tld,is_com,length,has_hyphen,has_digit,token_count,cluster_keyword,exact_match,age_years,true_distance,embedding_distance,S_k,slope_k,alpha_i,gamma_k,log_price_latent,price_latent,sale_prob,sold,log_price_obs,price_obs
sfcrypto.io,sfcrypto,.io,0,8,0,0,1,crypto,0,4.673276203121821,0.08270447423054644,,0.7356127867582534,-1.662051508082428,0.024244458411556292,1.9192408852984237,1.3399985824463718,3.819038091671196,0.2569272482068091,0,,
quickcryptolive.com,quickcryptolive,.com,1,15,0,0,1,crypto,0,4.34325964297478,0.6423263127880798,,0.7356127867582534,-1.662051508082428,-0.26977559106409676,1.7406984593513528,0.6448115028820629,1.9056277900689202,0.17528394521284288,0,,
smart-crypto-market.org,smart-crypto-market,.org,0,19,1,0,3,crypto,0,4.882384150155747,0.5365272765127621,,0.7356127867582534,-1.662051508082428,0.5020428157621898,1.7740280890223235,0.975906580045524,2.6535717960831744,0.21134028297632346,0,,
cryptosecure.com,cryptosecure,.com,1,12,0,0,1,crypto,0,7.37054401361952,0.30277042116719943,,0.7356127867582534,-1.662051508082428,-0.31383327301668357,1.889224735127659,1.3706469954192437,3.937897673196173,0.2610444437784396,1,1.3003276343635548,3.6704990522581404
nyccrypto.com,nyccrypto,.com,1,9,0,0,1,crypto,0,3.7356158896603837,0.44526684578909353,,0.7356127867582534,-1.662051508082428,-1.060917841371531,1.9328973774432336,0.29301782410161686,1.3404666828331193,0.14247454358625666,0,,
instantcryptosite.com,instantcryptosite,.com,1,17,0,0,1,crypto,0,5.080462265281726,0.23676171839704077,,0.7356127867582534,-1.662051508082428,0.17977226185280326,1.8264671075984957,1.4811177489720173,4.397858636651836,0.2762344453219505,0,,
cryptomarket.com,cryptomarket,.com,1,12,0,0,1,crypto,0,3.146084247206318,0.17516917396360063,,0.7356127867582534,-1.662051508082428,-0.6183095517948822,1.7682051756907464,0.8543385970009973,2.3498196887034206,0.19750480059202577,0,,
travel.com,travel,.com,1,6,0,0,1,travel,1,7.877970573526755,0.0,,0.22850069158419156,-1.2056506224257724,-0.30275337505379485,1.344959139885677,0.8974044808024343,2.4532274417290063,0.20232646340459978,0,,
globaltravelnow.com,globaltravelnow,.com,1,15,0,0,1,travel,0,2.212591866819867,0.5200245782577965,,0.22850069158419156,-1.2056506224257724,-0.18107130052874737,1.2353552080785304,0.30174149122232313,1.3522116229497996,0.14322224685610593,0,,
truetravel.com,truetravel,.com,1,10,0,0,1,travel,0,9.78219855342512,0.27928899288595654,,0.22850069158419156,-1.2056506224257724,-0.4983978473936041,1.3085790893396971,0.8353321185692585,2.3055796469588667,0.19540455984343985,0,,
travelmodern.com,travelmodern,.com,1,12,0,0,1,travel,0,3.2410755338565327,0.25759518696776346,,0.22850069158419156,-1.2056506224257724,-0.17280465512037724,1.3909255471476418,1.0625671041245308,2.8937901229093645,0.2216282123944305,0,,
directtravel.com,directtravel,.com,1,12,0,0,1,travel,0,1.4071057549341173,0.5721485601971529,,0.22850069158419156,-1.2056506224257724,-0.49184866053921134,1.3683216839862076,0.4536572732232758,1.5740584330455782,0.15677265499613757,1,0.3976151139743932,1.4882711049083437
protravel.com,protravel,.com,1,9,0,0,1,travel,0,3.5853734864517985,0.2029962466469401,,0.22850069158419156,-1.2056506224257724,0.0568341147965664,1.4326731911869555,1.9333470930935097,6.91260870852374,0.3437432617999133,0,,
mytravelpro1.com,mytravelpro1,.com,1,12,0,1,1,travel,0,2.206414953834383,0.23527380592155067,,0.22850069158419156,-1.2056506224257724,-0.430060839513266,1.3671843303210198,0.693052872650247,1.9998113930743056,0.18021921632923607,1,0.4881127476856055,1.6292385324913279
besttravel24.com,besttravel24,.com,1,12,0,1,1,travel,0,5.498009564605011,0.3517325685301848,,0.22850069158419156,-1.2056506224257724,0.010551239573705103,1.3247159695363766,1.1939470794197624,3.300081217125593,0.2378982447966016,0,,
travellocal.org,travellocal,.org,0,11,0,0,1,travel,0,2.244371692737121,0.2530437096462774,,0.22850069158419156,-1.2056506224257724,0.40670269649492363,1.4101080940149793,1.3873217891602032,4.0041118241012335,0.2633023159676267,1,1.3403128544873903,3.820238497184058
travelhelp.com,travelhelp,.com,1,10,0,0,1,travel,0,2.5403197020816215,0.17928393448238117,,0.22850069158419156,-1.2056506224257724,0.27383046960225715,1.5832217729052305,2.556659127638692,12.892672511773666,0.44760836572467955,0,,
localtravel.com,localtravel,.com,1,11,0,0,1,travel,0,1.0685211198117486,0.30025790088960236,,0.22850069158419156,-1.2056506224257724,-0.028598742249552347,1.357412619875631,0.42420413911224997,1.5283735627627273,0.15406641154575665,1,0.5276594806084228,1.6949605743788618
travelchicago.io,travelchicago,.io,0,13,0,0,1,travel,0,2.531004370756206,0.4659448212319548,,0.22850069158419156,-1.2056506224257724,-0.34605806144693635,1.3939115549749834,0.16725155634527036,1.1820515804865421,0.13205338799264585,1,0.1114331150655597,1.1178789722432358
travelsecure.com,travelsecure,.com,1,12,0,0,1,travel,0,0.7754377301511812,0.16133111063495859,,0.22850069158419156,-1.2056506224257724,0.055711990572903325,1.4505545997643678,1.6799773735096757,5.365434568795169,0.30491187438809975,0,,
travel-local.co,travel-local,.co,0,12,1,0,2,travel,0,1.28358674773917,0.399903949934133,,0.22850069158419156,-1.2056506224257724,-0.24350169356347992,1.337071081941812,0.16168784205292785,1.1754932444854946,0.13160764659391772,0,,
travelmy.org,travelmy,.org,0,8,0,0,1,travel,0,5.239619041501903,0.4941026989713007,,0.22850069158419156,-1.2056506224257724,0.07039321054553407,1.484621156198184,0.9964473418161816,2.708641836213083,0.21374677988087676,0,,
mytravelsolutions.com,mytravelsolutions,.com,1,17,0,0,1,travel,0,5.320036132695258,0.39958554445821454,,0.22850069158419156,-1.2056506224257724,-0.6003498261085497,1.256477344377919,0.3635807280631553,1.438470977194015,0.14861650259977427,0,,
moderntraveltoday.com,moderntraveltoday,.com,1,17,0,0,1,travel,0,4.285659876620248,0.33136011011505573,,0.22850069158419156,-1.2056506224257724,0.2825413697174748,1.3501823918858638,1.651009104674042,5.212236866866658,0.30063126788885675,1,1.699551876430389,5.471494936424709
travelmarket.com,travelmarket,.com,1,12,0,0,1,travel,0,1.8585828972068652,0.3424642450098966,,0.22850069158419156,-1.2056506224257724,0.011625797054601693,1.3579028814666692,0.8854636694851401,2.4241081159090827,0.2009808261831924,0,,
travelmiami.co,travelmiami,.co,0,11,0,0,1,travel,0,3.226420073877255,0.16331928723972128,,0.22850069158419156,-1.2056506224257724,0.7729808380032106,1.394893172887642,1.886704518990404,6.597590581625243,0.33641602701548756,0,,
miamitravel.com,miamitravel,.com,1,11,0,0,1,travel,0,3.312948162649578,0.22784450265821887,,0.22850069158419156,-1.2056506224257724,0.4571215116449541,1.22508204926816,1.746837178463985,5.736430647321252,0.3149206486114204,0,,
elitetravelai24.com,elitetravelai24,.com,1,15,0,1,1,travel,0,1.6569543470312775,0.28239628591587185,,0.22850069158419156,-1.2056506224257724,0.19816542774736975,1.491019744840241,1.4799635881880833,4.392785728718955,0.27607294939744664,0,,
travelnow360.com,travelnow360,.com,1,12,0,1,1,travel,0,8.182837565093829,0.30166659980003624,,0.22850069158419156,-1.2056506224257724,-0.04339754079764909,1.41593796006342,1.1755520991316406,3.2399312133509803,0.23557158796598535,0,,
austintravel1.com,austintravel1,.com,1,13,0,1,1,travel,0,5.620481713315328,0.6204801677006357,,0.22850069158419156,-1.2056506224257724,-0.255361527295583,1.4726270689072836,0.8898000498935071,2.4346427955318277,0.2014687267020723,0,,
protravelexperts.net,protravelexperts,.net,0,16,0,0,1,travel,0,2.9078718648010344,0.21914011358572708,,0.22850069158419156,-1.2056506224257724,0.3298432532619472,1.511843412264463,1.0079559080995428,2.739994486302353,0.21510378532666707,1,0.9700408524176886,2.6380522279643346
freetravelzone.net,freetravelzone,.net,0,14,0,0,1,travel,0,3.3741097218109326,0.4420871944256438,,0.22850069158419156,-1.2056506224257724,-0.08031442696189914,1.3235554510003886,0.6011326536487083,1.82418379914157,0.17090779929644295,0,,
instant-travel.com,instant-travel,.com,1,14,1,0,2,travel,0,3.762297036258954,0.21010535271197578,,0.22850069158419156,-1.2056506224257724,0.408927621531905,1.1832522332095294,1.1275071120205948,3.0879489862230836,0.22956925451493235,0,,
elitetravel.com,elitetravel,.com,1,11,0,0,1,travel,0,0.9752700021347787,0.1261980412455107,,0.22850069158419156,-1.2056506224257724,0.1402881073073499,1.4745098392910998,1.8631661113504459,6.444107267946957,0.3327476929068541,0,,
best-travel-app.com,best-travel-app,.com,1,15,1,0,3,travel,0,2.8624948521054785,0.3731835352854535,,0.22850069158419156,-1.2056506224257724,0.1427989945374172,1.3598899396534823,0.9271909533096477,2.527399613224942,0.20571243313612883,0,,
toptravel.co,toptravel,.co,0,9,0,0,1,travel,0,2.2051806901800215,0.12949619485395159,,0.22850069158419156,-1.2056506224257724,0.20808414443878642,1.2921470735975884,0.6053090570013303,1.831818257668295,0.1713224504821897,0,,
modern-travel2.com,modern-travel2,.com,1,14,1,1,2,travel,0,1.8203485505847399,0.5250631299184175,,0.22850069158419156,-1.2056506224257724,-0.321869428453145,1.428904525510594,0.6524291563063704,1.9201996332898095,0.17605612324356876,1,0.6314960695679084,1.8804217176173041
mytraveltoday.com,mytraveltoday,.com,1,13,0,0,1,travel,0,2.804821285942435,0.32694696986099125,,0.22850069158419156,-1.2056506224257724,-0.35774768535576795,1.5798851078379341,0.9725613768323205,2.644709889887002,0.21095025223965658,0,,
nyctravel24.ai,nyctravel24,.ai,0,11,0,1,1,travel,0,9.763118971336386,0.3617672277256006,,0.22850069158419156,-1.2056506224257724,-0.3698483069271286,1.3740880336562866,0.44377972918598446,1.5585871365511317,0.15586078935916886,0,,
sftravel.com,sftravel,.com,1,8,0,0,1,travel,0,4.876880222508352,0.2029086117161122,,0.22850069158419156,-1.2056506224257724,0.3666239202065967,1.4588898578515388,2.182361025782189,8.867217291905158,0.38406082413446124,1,2.1550491335315005,8.628314108097126
trustedtravelplus.com,trustedtravelplus,.com,1,17,0,0,1,travel,0,2.3567713400818278,0.7730402191776239,,0.22850069158419156,-1.2056506224257724,-0.3310025556314654,1.3038003297897958,0.3283740127756796,1.3887082698060056,0.14552514437213596,0,,
moderntravelhub101.com,moderntravelhub101,.com,1,18,0,1,1,travel,0,4.681177443669773,0.17728669363879931,,0.22850069158419156,-1.2056506224257724,-0.28740589786836773,1.247859932031389,0.8884562814719092,2.4313733965748257,0.2013174402378428,1,0.8847727827221725,2.4224339101097065
globaltravelteam.com,globaltravelteam,.com,1,16,0,0,1,travel,0,7.687635522740341,0.2875927229366681,,0.22850069158419156,-1.2056506224257724,0.18813099444059989,1.4559157908131926,1.497928556546982,4.47241511340965,0.27859330668551063,0,,
travelcentral101.com,travelcentral101,.com,1,16,0,1,1,travel,0,5.782176736200636,0.6361189303063554,,0.22850069158419156,-1.2056506224257724,-0.08821719362219958,1.4264864070120147,0.39322707909295934,1.481754826670904,0.15126149457337848,0,,
easytravel.com,easytravel,.com,1,10,0,0,1,travel,0,3.441055383811299,0.2825387186330612,,0.22850069158419156,-1.2056506224257724,-0.13292798473218453,1.3455443264946274,1.046651059600184,2.8480970217642594,0.21971221021621987,1,1.1120028925047087,3.040441978469191
fast-travel-help.net,fast-travel-help,.net,0,16,1,0,3,travel,0,2.2520432908355152,0.6358233862076784,,0.22850069158419156,-1.2056506224257724,-0.16329423908942195,1.5192980979093849,0.8105940940080161,2.2492438521174636,0.1926963654877977,1,0.6400495512678438,1.8965748546652423
travelworld.com,travelworld,.com,1,11,0,0,1,travel,0,5.047706532597563,0.48409386100746654,,0.22850069158419156,-1.2056506224257724,-0.8139710872444718,1.241641435694801,-0.021881736186813716,0.9783559323128843,0.11760406963347493,0,,
travel-seattle.org,travel-seattle,.org,0,14,1,0,2,travel,0,4.204230294021496,0.6203131666447322,,0.22850069158419156,-1.2056506224257724,-0.33840853408740634,1.2843981471935917,-0.09863569208575493,0.9060727373728531,0.11214209065000298,0,,
mytravelpro.com,mytravelpro,.com,1,11,0,0,1,travel,0,5.680935568972385,0.24338081663081546,,0.22850069158419156,-1.2056506224257724,0.41354709790873195,1.3393711456871504,2.00315170507216,7.41238096175273,0.35484859813416403,0,,
travelcentral24.com,travelcentral24,.com,1,15,0,1,1,travel,0,4.86031417560488,0.4484332618030446,,0.22850069158419156,-1.2056506224257724,-0.18878933553689048,1.3542887926817049,0.3496911756117213,1.4186293735886832,0.1473904927593343,0,,
mytravellive.com,mytravellive,.com,1,12,0,0,1,travel,0,6.23221388979389,0.1762611599979482,,0.22850069158419156,-1.2056506224257724,-0.665171397106209,1.5000289298696428,1.003160384765788,2.7268862343937874,0.21453757369610058,0,,
onlinetravelgroup.com,onlinetravelgroup,.com,1,17,0,0,1,travel,0,2.408150132925956,0.24209482563335538,,0.22850069158419156,-1.2056506224257724,-0.3527979836039717,1.3867363882922144,0.5398068869685773,1.7156755108929156,0.1649106133561242,0,,
direct-travel.com,direct-travel,.com,1,13,1,0,2,travel,0,7.3187272461638795,0.6240851215259648,,0.22850069158419156,-1.2056506224257724,0.12594888766424855,1.367364234099372,0.9441158850112846,2.5705397209526484,0.20765499568397225,0,,
onlinetravelbot.com,onlinetravelbot,.com,1,15,0,0,1,travel,0,3.7380338431905766,0.5828185685518882,,0.22850069158419156,-1.2056506224257724,0.11901211322200828,1.2812000118440823,0.8989132034258508,2.456931474947479,0.2024969624020032,0,,
travelnetwork.org,travelnetwork,.org,0,13,0,0,1,travel,0,11.532354542940077,0.36362543111516726,,0.22850069158419156,-1.2056506224257724,-0.10299821439647243,1.4697312366146758,0.9610091002424497,2.6143332671384925,0.209607382943091,0,,
easytravelhub.com,easytravelhub,.com,1,13,0,0,1,travel,0,2.195670153730216,0.24922030992360006,,0.22850069158419156,-1.2056506224257724,-0.24122141647976172,1.2918692825899742,0.7061401642633343,2.0261555185616476,0.1815766473087761,0,,
travelzone.com,travelzone,.com,1,10,0,0,1,travel,0,9.408168317614658,0.08136364043763969,,0.22850069158419156,-1.2056506224257724,-0.4907685950146152,1.2808316499585395,0.7994738073620451,2.224370173288825,0.19148831628099652,0,,
travel-team24.com,travel-team24,.com,1,13,1,1,2,travel,0,3.7387318264124993,0.47732083467308567,,0.22850069158419156,-1.2056506224257724,0.12886476274420286,1.3507799019915796,1.0651688451559602,2.901328818022195,0.2219425485582187,0,,
mytravelpro360.com,mytravelpro360,.com,1,14,0,1,1,travel,0,2.2459962750459574,0.1392126508278823,,0.22850069158419156,-1.2056506224257724,0.29325464618372626,1.3958560752397666,1.4989890959348269,4.4771608018461615,0.2787425335651628,0,,
protravelbot.com,protravelbot,.com,1,12,0,0,1,travel,0,2.4834991158794693,0.12019435814381352,,0.22850069158419156,-1.2056506224257724,0.4511080007181457,1.3251891452545288,2.035087156174238,7.652919095563059,0.35998275571426247,0,,
traveltop.net,traveltop,.net,0,9,0,0,1,travel,0,2.739544361321213,0.42121438408032064,,0.22850069158419156,-1.2056506224257724,-0.3887055755415151,1.4393619535039617,0.47674079734608005,1.610815862190959,0.15892058912635432,0,,
travelguide.com,travelguide,.com,1,11,0,0,1,travel,0,4.282339908689009,0.28520710508364694,,0.22850069158419156,-1.2056506224257724,0.47793304314216584,1.3601624511088932,1.6086685694780003,4.996154764561561,0.29443679350369045,0,,
truetravelbot.com,truetravelbot,.com,1,13,0,0,1,travel,0,4.543516595927527,0.24300905208263873,,0.22850069158419156,-1.2056506224257724,-0.01981423054255985,1.46702206843628,1.2927312746704436,3.6427222560423536,0.25066136593456567,1,1.529708383824087,4.61683028358095
experttravelhub.com,experttravelhub,.com,1,15,0,0,1,travel,0,2.353209162504868,0.3081042561195072,,0.22850069158419156,-1.2056506224257724,0.00930018719150723,1.4232094022339992,1.263713153539418,3.538536252138426,0.24686538552404239,1,1.2372852138153,3.446244935599534
moderntravelgroup.ai,moderntravelgroup,.ai,0,17,0,0,1,travel,0,3.2719536226829993,0.23203283848894404,,0.22850069158419156,-1.2056506224257724,0.3127572142210114,1.5261189004964841,1.3524388132682428,3.8668445522112727,0.2585932884310479,0,,
travelapp24.com,travelapp24,.com,1,11,0,1,1,travel,0,12.00546802997742,0.4957645864156871,,0.22850069158419156,-1.2056506224257724,-0.1893338662179065,1.3474222391971542,0.8823180785372355,2.4164948437605274,0.2006274591033157,1,0.9635218340139136,2.6209106507749813
travelonline.com,travelonline,.com,1,12,0,0,1,travel,0,9.36075455471638,0.11036855494807105,,0.22850069158419156,-1.2056506224257724,-0.75733105047216,1.4503182352198007,1.4870421460269734,4.423990629123826,0.2770643352960817,0,,
nyc-travel.co,nyc-travel,.co,0,10,1,0,2,travel,0,4.3136922236342405,0.4027025170684636,,0.22850069158419156,-1.2056506224257724,0.2467015418685165,1.2398556555222586,0.6189615130283826,1.85699857133211,0.1726834929036022,0,,
travelprime.co,travelprime,.co,0,11,0,0,1,travel,0,3.3966922380054214,0.5619583628702751,,0.22850069158419156,-1.2056506224257724,0.12199976050327553,1.6141332487134248,1.1592888680524935,3.1876656190503816,0.2335277120607544,0,,
chicagotravel2.com,chicagotravel2,.com,1,14,0,1,1,travel,0,3.5680484584545398,0.5735269158007301,,0.22850069158419156,-1.2056506224257724,-0.12609689640694158,1.4463162759450536,0.6335172846488063,1.884226297993776,0.17414399716333107,0,,
travel-sf.com,travel-sf,.com,1,9,1,0,2,travel,0,4.79757596775957,0.6361729421057866,,0.22850069158419156,-1.2056506224257724,0.21788597037801785,1.3590959754895358,0.7930932300053724,2.2102225902001607,0.190797777841192,0,,
travelsite1.org,travelsite1,.org,0,11,0,1,1,travel,0,1.7973699560609147,0.2637053735076887,,0.22850069158419156,-1.2056506224257724,0.28943021116281853,1.3620705364167252,0.4784840456082454,1.613626363132093,0.15908376471597296,0,,
onlinetravelnow2.io,onlinetravelnow2,.io,0,16,0,1,1,travel,0,2.845031323530538,0.3698082902668329,,0.22850069158419156,-1.2056506224257724,-0.5292022092215517,1.3630387073763717,-0.1216900137356581,0.8854227948707724,0.11054531740415013,0,,
chicagotravel.org,chicagotravel,.org,0,13,0,0,1,travel,0,1.2199984102535388,0.5365483963596643,,0.22850069158419156,-1.2056506224257724,0.007879541039204624,1.5300034831154872,0.534955403876123,1.7073720983787597,0.16444345966944032,0,,
moderntravelpro.com,moderntravelpro,.com,1,15,0,0,1,travel,0,4.2187288975466135,0.20202391783788204,,0.22850069158419156,-1.2056506224257724,-0.7971469123971795,1.4546845132946506,0.4873631751403297,1.6280177576044952,0.15991699844719875,0,,
moderntravelhub1.com,moderntravelhub1,.com,1,16,0,1,1,travel,0,4.895505620084494,0.16251528868093218,,0.22850069158419156,-1.2056506224257724,-0.04329261632912399,1.3473350890765254,1.0341910635147111,2.8128299143039186,0.21822057786972174,1,1.0934634341588012,2.9845931343640975
quicktravelmarket.org,quicktravelmarket,.org,0,17,0,0,1,travel,0,2.484541468042723,0.8403680043236558,,0.22850069158419156,-1.2056506224257724,-0.13045978541004125,1.2836953518174108,0.23111063756193262,1.2599986349149075,0.13726164365946295,1,0.30988941242202905,1.3632743445878341
fast-travel-central.ai,fast-travel-central,.ai,0,19,1,0,3,travel,0,8.536849749659934,0.48457279491914584,,0.22850069158419156,-1.2056506224257724,0.172168156099534,1.4784889241079866,0.6067281891167499,1.834419695242574,0.17146352952559626,0,,
travel-plus.io,travel-plus,.io,0,11,1,0,2,travel,0,1.5912829890375828,0.38599396530139635,,0.22850069158419156,-1.2056506224257724,-0.3755693303683743,1.4498844673724431,0.1789725776732646,1.195987946945945,0.13299661599646692,0,,
moderntravel.com,moderntravel,.com,1,12,0,0,1,travel,0,1.3790227165409035,0.28962587945964874,,0.22850069158419156,-1.2056506224257724,-0.14752028754803154,1.4393102090474013,1.1906192341862596,3.2891173107870966,0.23747615963927482,0,,
travelsecure2.org,travelsecure2,.org,0,13,0,1,1,travel,0,3.7987462995904893,0.4645659160888205,,0.22850069158419156,-1.2056506224257724,-1.1256200197399977,1.3761009984368011,-0.8198617965093711,0.44049252790439664,0.07083696447644744,0,,
elitetravelnow.com,elitetravelnow,.com,1,14,0,0,1,travel,0,6.223042789371968,0.20614748449665046,,0.22850069158419156,-1.2056506224257724,0.195126337361843,1.3588311573544924,1.913589822913435,6.777374756500168,0.34063019439862086,1,1.8541309135711874,6.386145725575791
travelapp.com,travelapp,.com,1,9,0,0,1,travel,0,9.118967772810539,0.0,,0.22850069158419156,-1.2056506224257724,-0.030939970877925774,1.5176184341857324,1.9337787304177108,6.915593092489355,0.34381142429857664,1,2.0084981082700137,7.452116665927797
primetravelmarket.co,primetravelmarket,.co,0,17,0,0,1,travel,0,2.5210347750975073,0.41337066820826407,,0.22850069158419156,-1.2056506224257724,0.030534503237213396,1.5250620924117115,0.6106532724794527,1.8416340947661036,0.17185421048334215,0,,
quicktravel2.com,quicktravel2,.com,1,12,0,1,1,travel,0,6.342090843094721,0.4305924706330858,,0.22850069158419156,-1.2056506224257724,-0.5227007576121541,1.434010543318683,0.7715898703659667,2.163202733203756,0.18848459499759032,0,,
sf-travel101.com,sf-travel101,.com,1,12,1,1,2,travel,0,3.2442847774575423,0.0977858742490187,,0.22850069158419156,-1.2056506224257724,0.13932176119855175,1.460387822454546,1.7850276567279997,5.959744772343436,0.3207165807320915,0,,
travel-app2.com,travel-app2,.com,1,11,1,1,2,travel,0,2.9934411742684803,0.28960427981148745,,0.22850069158419156,-1.2056506224257724,0.578462396229979,1.4016884064010102,1.3471359388356248,3.8463934338812766,0.2578822490606369,0,,
travelexpert1.co,travelexpert1,.co,0,13,0,1,1,travel,0,5.641759373336036,0.19780163245695628,,0.22850069158419156,-1.2056506224257724,-0.06471945160666671,1.273201691470001,0.44876813827197376,1.56638143118659,0.15632076285557847,0,,
travella2.com,travella2,.com,1,9,0,1,1,travel,0,4.91058818076335,0.38812833504607697,,0.22850069158419156,-1.2056506224257724,0.22753111782857555,1.3044211327865816,1.049897870073165,2.857359281266445,0.2201020988201256,0,,
besttravelai.com,besttravelai,.com,1,12,0,0,1,travel,0,1.2893841558406356,0.08537743868036575,,0.22850069158419156,-1.2056506224257724,-0.30471735809405964,1.4744951055113085,0.9215683867545006,2.513229015583853,0.20507008915748667,0,,
travelbest.com,travelbest,.com,1,10,0,0,1,travel,0,8.05202980902613,0.2807785617745582,,0.22850069158419156,-1.2056506224257724,-0.02689966651646932,1.4846969810922486,1.163375452147672,3.200718936243109,0.23404012990269113,0,,
localtravelzone2.com,localtravelzone2,.com,1,16,0,1,1,travel,0,7.599289928664213,0.49306273577343535,,0.22850069158419156,-1.2056506224257724,-0.5359692148853585,1.4671307139321228,0.348951352444753,1.4175802268521442,0.14732542493275638,0,,
traveleasy.org,traveleasy,.org,0,10,0,0,1,travel,0,2.2811104847173094,0.294254361488273,,0.22850069158419156,-1.2056506224257724,0.27584263164271183,1.410484738074316,1.3315465185260695,3.786895365145039,0.25579933176439795,0,,
travelsf101.io,travelsf101,.io,0,11,0,1,1,travel,0,4.210081979468099,0.7904445081198148,,0.22850069158419156,-1.2056506224257724,0.055944202007888855,1.4701044697709746,0.36901966923141993,1.4463160513200868,0.14909887842234418,0,,
travelsmart.com,travelsmart,.com,1,11,0,0,1,travel,0,4.465664876572854,0.0,,0.22850069158419156,-1.2056506224257724,-0.42675023503912196,1.3781495697074149,1.1407768456735914,3.1291983253928053,0.23121626649073948,1,1.0708485606445775,2.917854426198673
travel-bot.com,travel-bot,.com,1,10,1,0,2,travel,0,3.8822087591828307,0.4346984926389653,,0.22850069158419156,-1.2056506224257724,-0.2806517618933285,1.4325117801904172,0.6168824359610341,1.8531417389035647,0.172475674390139,0,,
travelinstant.com,travelinstant,.com,1,13,0,0,1,travel,0,2.3864738685144173,0.3574485498217853,,0.22850069158419156,-1.2056506224257724,0.0213801604094094,1.3664259638177438,0.8398125187306703,2.315932742066761,0.19589812197045586,0,,
travelservice24.com,travelservice24,.com,1,15,0,1,1,travel,0,2.218931956044494,0.5544351440997556,,0.22850069158419156,-1.2056506224257724,0.32335275558746107,1.2982577026153628,1.2022652341933213,3.3276462897859913,0.2389555279422008,0,,
travel-prime.com,travel-prime,.com,1,12,1,0,2,travel,0,3.269599686567012,0.6059847039126375,,0.22850069158419156,-1.2056506224257724,0.5178345212314812,1.4519663110671348,1.479414375693491,4.390373818296972,0.27599612136388696,0,,
securetravelhub.org,securetravelhub,.org,0,15,0,0,1,travel,0,6.710258075401142,0.44254629211908353,,0.22850069158419156,-1.2056506224257724,-0.04694388266580488,1.4848105056402447,0.6143812142439793,1.8485124124408447,0.17222592193456457,1,0.4691515510682397,1.5986372555808475
travellive.com,travellive,.com,1,10,0,0,1,travel,0,4.600477455380348,0.2070243913062615,,0.22850069158419156,-1.2056506224257724,-0.4776270358542832,1.5807172557006905,0.8101714097716292,2.2482933330962385,0.1926503414165708,0,,
travelsolutions.com,travelsolutions,.com,1,15,0,0,1,travel,0,2.6581526811204523,0.5158344141939106,,0.22850069158419156,-1.2056506224257724,0.08346279911332809,1.4039228733790328,1.457594750319107,4.29561506605811,0.27295455400634894,1,1.3512201417276966,3.862135009079737
instanttravelhelp.net,instanttravelhelp,.net,0,17,0,0,1,travel,0,5.275213889903045,0.32618824032520455,,0.22850069158419156,-1.2056506224257724,0.624708839661323,1.2989757677970948,1.4462249733374895,4.247051482473026,0.27137797575773653,0,,
travelglobal.net,travelglobal,.net,0,12,0,0,1,travel,0,0.6010208983767372,0.5548157624364309,,0.22850069158419156,-1.2056506224257724,-0.5679619418628801,1.3565252942810482,0.07205411679747184,1.0747135025430814,0.12460111258526262,0,,
travelconnect.com,travelconnect,.com,1,13,0,0,1,travel,0,6.614468325239297,0.3248593186842827,,0.22850069158419156,-1.2056506224257724,-0.33410847725112586,1.3719292424253389,0.9782982032673053,2.659925735096761,0.21161945543366426,0,,
besttravelexperts.com,besttravelexperts,.com,1,17,0,0,1,travel,0,1.1690269460448663,0.6262780579198604,,0.22850069158419156,-1.2056506224257724,0.2138375204863251,1.3946803777975862,0.741016317647506,2.0980667335601084,0.1852328661423169,0,,
truetravelguide.com,truetravelguide,.com,1,15,0,0,1,travel,0,2.671220369342147,0.16400167828542306,,0.22850069158419156,-1.2056506224257724,0.05375969733895823,1.420470653806428,1.8544733102989999,6.388332695359845,0.3313980470942566,0,,
mytravel.com,mytravel,.com,1,8,0,0,1,travel,0,1.6958736965526344,0.0,,0.22850069158419156,-1.2056506224257724,-0.19075690489268043,1.4118380966590867,1.3532490690425691,3.869978955000622,0.2587020444729171,0,,
nyctravel.net,nyctravel,.net,0,9,0,0,1,travel,0,1.5268260667880769,0.2965886730880011,,0.22850069158419156,-1.2056506224257724,0.0770398556555083,1.4449671339445738,1.2456845266314258,3.475312929550048,0.24452653438463817,0,,
seattletravel.com,seattletravel,.com,1,13,0,0,1,travel,0,6.662508547560911,0.3169396875221842,,0.22850069158419156,-1.2056506224257724,0.34214082064901036,1.39859439708276,1.945426513530506,6.99661536985601,0.34565321930272086,0,,
travelelite.com,travelelite,.com,1,11,0,0,1,travel,0,2.5077333045379384,0.3204752964903868,,0.22850069158419156,-1.2056506224257724,-0.03441771976737465,1.2047768810452113,1.0240520803097037,2.784454769679222,0.21701219963121113,0,,
truetravelpro.com,truetravelpro,.com,1,13,0,0,1,travel,0,4.087372442621912,0.11040765955271578,,0.22850069158419156,-1.2056506224257724,-0.06510269300223373,1.4009712595628292,1.1234438833058622,3.075427399495437,0.22906658514086353,0,,
toptravelpro.io,toptravelpro,.io,0,12,0,0,1,travel,0,3.227951264878629,0.08637918026260859,,0.22850069158419156,-1.2056506224257724,0.2061584594740008,1.3897390141719284,0.736115534496355,2.087809717696681,0.1847156811176685,0,,
